# Buddhist_ch1,Buddhist_ch2,Buddhist_ch3,Buddhist_ch4,Buddhist_ch5,Buddhist_ch6,Buddhist_ch7,Buddhist_ch8,Buddhist_ch9,Buddhist_ch10,Buddhist_ch11,Buddhist_ch12,Buddhist_ch13,Buddhist_ch14,Buddhist_ch15,Buddhist_ch16,Buddhist_ch17,Buddhist_ch18,Buddhist_ch19,Buddhist_ch20,Buddhist_ch21,Buddhist_ch22,Buddhist_ch23,Buddhist_ch24,Buddhist_ch25,Buddhist_ch26,Buddhist_ch27,Buddhist_ch28,Buddhist_ch29,Buddhist_ch30,Buddhist_ch31,Buddhist_ch32,Buddhist_ch33,Buddhist_ch34,Buddhist_ch35,Buddhist_ch36,Buddhist_ch37,Buddhist_ch38,Buddhist_ch39,Buddhist_ch40,Buddhist_ch41,Buddhist_ch42,Buddhist_ch43,Buddhist_ch44,Buddhist_ch45,Buddhist_ch46,TaoTeChing_ch1,TaoTeChing_ch2,TaoTeChing_ch3,TaoTeChing_ch4,TaoTeChing_ch5,TaoTeChing_ch6,TaoTeChing_ch7,TaoTeChing_ch8,TaoTeChing_ch9,TaoTeChing_ch10,TaoTeChing_ch11,TaoTeChing_ch12,TaoTeChing_ch13,TaoTeChing_ch14,TaoTeChing_ch15,TaoTeChing_ch16,TaoTeChing_ch17,TaoTeChing_ch18,TaoTeChing_ch19,TaoTeChing_ch20,TaoTeChing_ch21,TaoTeChing_ch22,TaoTeChing_ch23,TaoTeChing_ch24,TaoTeChing_ch25,TaoTeChing_ch26,TaoTeChing_ch27,TaoTeChing_ch28,TaoTeChing_ch29,TaoTeChing_ch30,TaoTeChing_ch31,TaoTeChing_ch32,TaoTeChing_ch33,TaoTeChing_ch34,TaoTeChing_ch35,TaoTeChing_ch36,TaoTeChing_ch37,TaoTeChing_ch38,TaoTeChing_ch39,TaoTeChing_ch40,TaoTeChing_ch41,TaoTeChing_ch42,TaoTeChing_ch43,TaoTeChing_ch44,TaoTeChing_ch45,TaoTeChing_ch46,TaoTeChing_ch47,TaoTeChing_ch48,TaoTeChing_ch49,TaoTeChing_ch50,TaoTeChing_ch51,TaoTeChing_ch52,TaoTeChing_ch53,TaoTeChing_ch54,TaoTeChing_ch55,TaoTeChing_ch56,TaoTeChing_ch57,TaoTeChing_ch58,TaoTeChing_ch59,TaoTeChing_ch60,TaoTeChing_ch61,TaoTeChing_ch62,TaoTeChing_ch63,TaoTeChing_ch64,TaoTeChing_ch65,TaoTeChing_ch66,TaoTeChing_ch67,TaoTeChing_ch68,TaoTeChing_ch69,TaoTeChing_ch70,TaoTeChing_ch71,TaoTeChing_ch72,TaoTeChing_ch73,TaoTeChing_ch74,TaoTeChing_ch75,TaoTeChing_ch76,TaoTeChing_ch77,TaoTeChing_ch78,TaoTeChing_ch79,TaoTeChing_ch80,TaoTeChing_ch81
3.226381,3.626523,3.326754,4.178160,inf,3.600958,4.255789,4.339146,3.640349,3.102279,3.485566,inf,inf,nan,3.448852,inf,inf,3.775015,3.511434,inf,4.650821,3.134548,3.462938,3.992572,3.431902,3.963662,3.778475,3.357692,3.628854,3.896410,3.545538,3.120973,3.202136,3.367593,3.143398,3.123053,3.633693,3.698781,3.868917,inf,4.098494,3.540013,2.827996,3.406356,3.423206,3.038362,2.928681,3.164860,3.540013,2.927331,3.662574,3.377302,3.017741,3.144858,3.121889,3.157453,3.900286,3.511434,3.474832,3.414356,2.861276,2.691227,3.580035,3.496508,inf,3.193440,3.017741,3.803691,3.260205,3.095567,3.011118,3.270515,3.474832,3.012450,3.998159,3.098561,3.371777,3.067782,2.919157,2.768364,3.377302,3.134548,3.308701,2.990707,3.431902,3.043387,3.298800,3.567047,3.337281,2.644134,2.910536,3.081868,3.095567,3.179354,3.364314,3.399862,3.448852,2.922107,2.753478,2.759395,2.865050,3.091042,2.983714,2.736835,1.867459,2.940665,2.575533,3.580035,3.357692,4.407314,3.030728,3.426121,3.421448,2.942125,inf,2.990707,2.857856,3.377302,3.030728,3.448852,inf,3.102279,3.049599,2.806845,2.865050,3.134548,2.931816
inf,inf,4.437014,inf,inf,inf,inf,3.716538,inf,inf,4.182487,3.857562,inf,nan,inf,inf,inf,inf,inf,inf,4.028213,inf,inf,inf,inf,2.791748,inf,3.428231,3.699393,4.593331,3.727649,inf,inf,3.928547,inf,4.045967,4.162378,inf,inf,inf,4.515607,4.398321,inf,4.228934,3.493745,3.220473,2.999220,4.040119,3.120138,2.819533,inf,inf,3.637586,2.868823,inf,3.025260,inf,3.235400,3.030562,3.249894,2.703436,3.090156,3.304000,2.873900,3.254633,2.687639,2.944439,3.874230,2.984171,2.819533,2.560930,3.687628,3.454211,3.285722,3.172818,2.881419,2.869750,2.647907,2.754694,2.878925,2.499281,3.663233,3.235400,3.008566,3.155867,2.623512,2.767353,2.741706,inf,3.375551,3.733114,2.917405,3.277678,3.249894,2.597865,3.581973,2.714673,2.955592,2.732857,2.729599,2.935589,3.364314,2.910412,3.212840,2.940665,1.643094,2.483361,2.610853,2.735084,2.979987,2.898535,2.894674,3.256986,2.666091,inf,3.061246,3.386540,2.957427,3.212840,3.172818,3.675579,inf,2.917405,3.120138,2.791748,3.205087,2.655781
4.153582,4.099595,4.034828,inf,inf,3.885383,4.473448,3.314351,3.655275,3.117205,3.178314,inf,inf,nan,3.666512,inf,3.826747,4.045354,3.526361,inf,3.514455,3.607620,3.901513,4.354072,inf,inf,3.244096,3.372618,3.643780,3.641839,inf,3.135899,3.490334,3.670202,4.131279,4.336928,3.860527,4.566081,inf,inf,3.217541,4.265633,2.842922,3.480174,3.928547,3.511434,3.290181,3.232467,3.757672,3.568639,3.474768,3.189496,3.379241,3.159784,3.594961,3.013153,3.568639,4.075667,2.577484,3.684695,3.149475,2.706154,3.941535,2.575533,inf,2.952953,inf,3.125470,3.698781,3.915213,2.399663,3.429283,3.601331,3.138948,3.666512,3.239145,3.554940,2.736135,3.189496,2.567899,3.045655,2.914473,inf,3.096794,3.204074,3.607620,3.092810,3.326561,3.698781,2.730610,2.872782,3.901513,3.222066,3.194281,2.829935,3.872934,3.607620,3.246553,2.923482,2.865483,3.429283,3.655275,2.887069,3.503800,2.575533,2.483361,1.720902,3.392229,2.436717,3.102712,2.886428,3.297207,3.201373,2.957052,4.085376,3.352207,inf,2.968580,3.098335,2.659060,3.619966,4.013085,3.208366,2.952953,2.938868,2.884160,3.842622
3.640607,3.618889,4.796575,3.803542,3.185806,4.031059,3.646169,4.076099,3.632715,3.185806,3.646169,4.217123,inf,nan,3.276967,inf,inf,inf,3.594961,inf,4.387775,3.473488,3.714701,3.796291,inf,inf,3.515429,3.441219,4.405528,4.606319,3.740637,3.204500,3.212361,3.483389,inf,3.856222,4.037239,4.634682,4.299018,inf,inf,3.739441,2.911523,4.588495,3.741735,inf,2.921047,3.157227,3.276967,2.701339,3.196795,3.460829,2.898535,2.770239,3.316988,3.081753,3.637240,3.451120,3.264466,3.151309,3.318411,3.180219,3.316988,3.233461,2.964553,2.890372,2.917405,3.082499,2.818821,3.087934,2.727661,3.354042,3.264466,3.756855,3.185806,3.038247,2.839232,2.727661,3.002684,3.035754,2.767682,4.022794,2.968580,3.021554,2.987402,2.524928,2.958678,2.783273,3.420808,3.532380,3.543369,2.771166,2.701339,2.857416,2.845855,2.790242,2.808920,3.315153,3.039738,3.045655,3.111288,3.030728,3.504975,3.369668,3.580035,2.610853,3.392229,2.054124,2.983073,3.045655,3.181021,2.704929,2.955669,2.804736,inf,2.930393,3.399528,3.663562,3.023095,3.185806,4.035140,3.276967,2.786552,3.074234,2.948577,3.126914,2.668769
3.359372,2.927411,3.737244,3.548929,inf,4.214181,3.973132,3.430107,3.122690,2.963463,3.482717,2.998565,inf,nan,2.910783,inf,inf,3.950504,2.770632,inf,3.269552,2.720709,3.401197,4.056489,2.743780,3.222860,3.149245,3.421608,3.692771,4.383976,3.441219,3.184889,3.842392,3.498275,3.487123,4.385918,3.383912,3.921924,4.076675,inf,4.162411,3.678140,2.891913,3.326432,3.630964,inf,2.901437,2.696422,2.607715,2.610178,2.974452,3.238486,2.937816,2.750629,3.185806,2.715569,3.414897,3.228777,2.797947,3.131699,3.704265,2.774014,3.441219,2.755705,3.248010,3.460089,2.496622,2.716315,2.774816,3.414897,2.392414,3.222860,3.023939,3.534512,2.675781,2.763224,3.603930,2.844017,3.441219,2.148843,2.748072,3.107304,2.449705,3.217335,2.730080,2.616889,2.713075,2.570832,2.943052,2.742547,3.100110,2.977548,2.298101,3.243271,3.004582,3.372618,2.557998,3.228777,2.699200,3.069550,3.020127,2.899546,3.191472,3.147325,3.357692,2.735084,2.436717,2.983073,1.776786,2.614444,2.851891,2.940732,2.844898,3.555348,3.585060,2.428242,2.921772,2.604231,3.350058,2.863128,3.119650,3.022355,2.910783,2.708050,2.708050,3.107304,2.851891
3.081592,3.449953,3.779415,4.395819,inf,3.909778,inf,3.458192,3.140465,inf,3.871461,inf,inf,nan,3.117205,inf,inf,inf,inf,inf,4.868480,3.698781,3.680597,4.210231,3.302987,3.834748,3.302987,3.372618,3.846513,4.191145,3.122730,3.965013,3.852293,4.422240,3.135064,3.734941,4.077345,4.768814,4.433150,3.463779,3.655275,3.831882,inf,4.173321,3.707631,inf,3.257912,3.435200,2.739231,3.313226,3.075515,3.392229,2.932332,3.159784,4.144267,3.441878,3.568639,3.127107,3.457490,3.050440,3.655275,3.517084,3.451120,3.714167,3.324677,2.952953,3.294291,2.738875,3.352207,3.568639,3.054624,3.285441,3.298263,3.485522,2.829523,3.316220,3.176097,2.967447,3.392229,2.986023,3.451120,3.463779,2.924374,3.236945,3.217062,3.463779,3.372618,3.014483,3.096794,3.064525,4.226807,3.411099,3.078225,3.285441,2.932332,3.872934,3.208366,3.449285,3.429283,3.270948,4.181321,3.858008,2.854799,3.359959,4.407314,2.979987,3.102712,3.045655,2.614444,2.113033,3.594961,2.910612,3.244879,3.059449,3.315153,2.952953,2.984354,2.945320,3.503800,3.242863,3.196317,3.117205,3.064525,2.987450,3.285441,3.058314,3.149475
3.437874,3.272316,3.900696,3.365807,inf,4.377632,inf,4.219940,3.352907,inf,4.542048,3.667817,inf,nan,inf,3.015343,inf,inf,inf,2.668769,3.982310,3.193680,inf,inf,inf,inf,inf,inf,3.163075,3.945441,inf,3.425416,3.168855,4.288108,inf,3.229840,4.275701,inf,4.442859,inf,4.123129,4.555150,inf,4.385763,3.447841,inf,3.064888,3.301068,3.074234,2.808126,3.196795,inf,inf,2.679079,3.807403,2.879021,inf,3.594961,3.264466,3.295151,3.174569,2.774754,2.708790,3.030728,3.064888,3.767381,2.898535,4.031059,2.915007,3.434507,2.780341,inf,3.355627,3.004816,3.878953,3.384821,4.225527,3.242470,3.055364,2.780341,3.114256,3.015343,3.189496,3.511969,3.312696,2.924182,3.238486,2.898535,3.564649,3.185806,3.889943,3.420808,3.087934,3.406722,2.821460,3.738802,2.871502,3.536070,3.015343,3.189496,2.992083,2.827996,2.752937,3.166936,3.030728,2.898535,2.886428,3.181021,2.851891,3.594961,1.887677,3.509648,3.211082,3.574958,inf,2.871502,2.738650,2.911523,3.513509,2.905998,2.681115,3.878953,3.623540,3.420808,3.295151,2.924182,2.812610
3.689426,3.523867,3.299873,inf,inf,3.656229,4.244294,inf,3.257885,2.776480,3.511125,inf,inf,nan,2.979212,inf,3.597594,inf,3.297207,inf,4.436594,3.175734,3.416947,3.320199,inf,3.402861,inf,3.143464,3.414627,4.105832,3.586724,2.839980,3.564248,3.185635,3.352820,4.107774,3.631373,3.787621,3.654690,inf,inf,3.689905,2.613769,3.597594,3.275744,inf,3.519172,2.782397,2.902137,inf,inf,3.163075,2.456940,2.675218,3.365807,3.636373,3.339485,3.041794,3.372177,3.455542,3.426121,4.124918,3.365807,3.628854,inf,2.939191,inf,2.582012,3.672360,inf,3.234625,3.056288,2.822871,3.347528,3.090784,3.636373,2.744211,2.709714,3.163075,3.143464,2.672660,3.725040,3.297207,3.022718,3.014942,inf,3.490038,2.803513,2.920321,3.783931,inf,2.979212,2.790179,3.658274,2.894674,2.707879,3.123053,3.441048,3.893276,3.094474,4.096008,3.426121,3.318793,3.274647,3.426121,2.894674,3.297207,2.704929,2.940732,2.910612,3.509648,1.757534,3.462634,2.727898,3.856222,2.521067,3.101774,2.907662,2.994839,3.783931,3.737386,3.090784,3.070373,2.676144,3.056288,2.920321,2.573747
3.534701,3.774607,3.709840,3.868099,3.138791,3.840203,inf,4.375658,4.135007,inf,4.148460,4.170109,inf,nan,inf,inf,3.848334,4.269673,inf,3.171061,3.994187,4.322353,3.779258,3.523284,3.121841,3.450869,3.121841,3.740778,inf,3.807266,3.693623,inf,4.364294,3.691788,3.054253,3.553795,3.896198,3.894520,3.905430,inf,3.932274,3.692427,inf,3.568526,4.152866,2.983714,3.220606,3.456786,4.125832,2.838187,3.352513,3.211082,2.910412,3.037529,3.269974,3.193965,inf,4.097253,3.033589,3.282632,3.087534,3.224366,3.616547,3.330288,3.220606,3.273458,3.179910,3.840203,3.070725,3.387493,2.817865,4.000175,3.766758,3.709840,3.341524,3.135074,3.282632,3.104295,3.067241,2.936059,3.269974,3.282632,2.998640,3.273458,3.188606,2.936059,3.017318,2.953918,3.171061,3.229952,3.240942,3.229952,3.243652,3.104295,3.603559,3.042146,3.079900,3.894520,3.104295,3.547947,3.027220,3.218716,3.916106,3.322654,3.421448,3.256986,3.201373,2.955669,2.844898,3.244879,3.211082,3.462634,1.907915,3.181370,3.211082,3.576526,3.005940,3.413815,3.019586,2.883379,3.641552,3.229952,3.229952,3.152877,3.307028,3.282632,2.891253
3.898577,inf,3.668251,inf,inf,inf,4.106872,inf,2.942125,inf,3.472616,inf,inf,nan,3.299935,inf,3.662904,4.084243,inf,inf,inf,inf,3.188363,inf,inf,3.265439,inf,inf,inf,3.915729,inf,inf,3.629558,3.218676,3.071556,3.479937,4.389830,4.199505,inf,inf,inf,3.976132,inf,3.806745,3.115062,2.889445,3.381750,3.474089,3.135683,2.855489,3.167084,2.881811,2.522250,3.087101,3.084544,3.075301,3.751369,2.669370,3.325915,3.097203,2.712359,3.640922,3.084544,3.694164,3.931056,2.677538,3.274289,3.105467,3.279524,3.202063,2.905707,inf,3.090913,2.649810,3.849241,3.243538,3.156094,2.918865,2.881811,3.352616,2.972972,inf,3.362517,2.900681,2.850486,2.547897,2.862201,2.816143,inf,3.299935,2.761619,2.932951,3.202063,3.174278,2.410678,3.362517,2.953362,2.904371,3.409280,2.701639,2.744712,3.491431,3.384103,3.228385,2.942125,2.666091,2.957052,2.804736,3.555348,3.059449,3.574958,2.727898,3.181370,1.760480,3.228385,2.841790,2.708938,2.972972,2.535238,inf,3.109549,3.299935,2.967447,2.697949,3.010026,3.332205,2.874059
3.378983,inf,3.620888,4.058954,inf,3.572913,3.096862,inf,2.971837,inf,3.502328,inf,3.361916,nan,3.329647,inf,inf,inf,3.392229,inf,3.289162,4.166635,3.970114,inf,inf,inf,inf,inf,inf,3.710439,inf,inf,3.862002,4.634682,3.650574,3.306916,3.801160,inf,inf,inf,inf,5.104456,inf,4.385763,3.794415,inf,inf,inf,3.970114,inf,3.543369,3.258097,3.794415,3.921532,inf,4.077968,inf,inf,3.061733,3.406722,3.664984,4.219940,3.460829,inf,inf,4.316687,inf,4.031059,inf,inf,inf,3.295151,3.467199,4.247269,3.878953,3.182088,3.126914,inf,inf,inf,3.807403,3.820062,inf,3.767381,3.547698,inf,3.728901,3.997147,inf,3.532380,3.889943,3.074234,inf,inf,3.447841,3.280657,3.676221,inf,3.988298,3.536070,3.844457,3.867717,3.134007,inf,inf,inf,4.085376,inf,3.585060,3.315153,inf,3.856222,3.211082,3.228385,1.826996,3.767381,inf,3.460829,inf,3.532380,3.832408,3.329647,inf,3.970114,inf,4.166635,inf
2.748211,3.323455,3.860674,4.221666,inf,3.991037,4.155453,inf,3.169045,2.799211,3.422285,inf,inf,nan,3.348517,inf,inf,inf,3.208366,inf,inf,2.831480,3.439678,4.382651,inf,3.314021,inf,3.054624,4.018933,4.219724,inf,2.817905,2.984993,3.096794,3.813285,2.389885,3.745265,3.698781,3.912423,inf,inf,3.475407,2.524928,3.652594,3.466712,inf,3.776905,2.490824,3.439678,2.624263,3.706080,3.420808,2.714673,3.044522,3.276967,3.344800,3.597218,3.411099,3.976483,2.817395,3.683854,2.716549,2.583820,inf,inf,3.159870,2.493756,2.807476,3.380786,inf,2.668029,inf,3.283336,3.370260,2.890372,3.547532,3.348517,2.509302,3.420808,2.428242,3.276967,3.636199,2.861793,3.328106,3.128834,3.289626,3.401197,2.773564,2.282174,3.348517,3.359507,3.034213,2.904071,3.569433,2.805834,3.901513,3.034213,2.928558,3.457862,2.861793,4.007168,2.710899,2.950144,3.329647,2.990707,3.061246,3.352207,2.930393,2.428242,2.952953,2.871502,2.521067,3.576526,2.841790,3.767381,1.504077,1.837245,3.074234,3.185806,3.695091,3.648546,3.348517,3.786251,2.587304,3.314021,3.636199,2.138333
2.584513,3.354855,3.381249,inf,2.921772,3.217719,inf,inf,3.917987,inf,3.787600,inf,inf,nan,2.666359,2.607468,inf,3.706080,inf,inf,inf,2.785805,3.359507,4.158639,inf,inf,2.904821,inf,inf,3.302564,3.476603,3.566847,2.995982,inf,inf,2.297055,4.070558,inf,2.936372,inf,3.291606,3.174320,inf,3.173169,3.935846,inf,3.552893,2.637780,3.215666,2.568487,3.135494,3.196795,2.346819,3.167084,inf,2.976946,3.373206,3.187086,2.947752,2.796115,inf,2.772345,2.594809,inf,2.748174,3.215666,2.549552,2.650229,3.706080,inf,2.753536,3.436582,3.405897,2.688102,2.921772,3.670093,3.471078,2.540702,2.503648,2.719040,inf,inf,2.984354,2.935858,3.139823,inf,2.974452,3.242699,2.463627,2.921772,inf,3.359507,3.026632,inf,3.039967,inf,3.614919,2.872782,3.580423,2.984354,2.810200,2.563962,2.803207,3.105635,2.857856,3.386540,inf,3.399528,2.921772,2.984354,2.738650,3.101774,3.005940,2.708938,inf,1.837245,1.232163,2.850222,2.556328,3.124505,3.077960,3.471078,3.215666,2.666359,3.090008,2.719040,2.149323
3.235142,2.969248,3.645283,3.456968,inf,3.775646,inf,4.076099,3.209066,inf,3.545833,3.523976,inf,nan,3.185806,inf,3.548774,4.316687,inf,2.524928,4.041201,3.126914,3.479699,inf,inf,3.700616,inf,3.094645,3.085999,3.507707,3.740637,inf,3.057283,4.490841,2.702014,3.509648,3.745265,inf,3.749712,inf,3.429982,4.614041,inf,3.548774,2.957427,inf,3.816927,3.248387,2.853318,3.087934,3.052954,3.460829,2.845855,3.777691,inf,3.129408,2.944093,2.992975,2.865212,3.956028,2.919157,3.180219,2.767682,3.233461,3.470353,3.368127,2.957427,2.847497,3.420808,inf,2.791577,3.354042,3.211786,3.063707,2.930393,3.587554,4.081686,3.903348,3.114256,2.636500,3.663562,3.676221,3.248387,3.021554,3.057283,3.329647,3.161411,3.048588,inf,2.381087,3.746102,3.623540,2.944093,3.609455,2.677619,2.968580,2.983073,2.742587,3.295151,3.941535,3.354042,3.174569,2.864508,3.023095,3.377302,2.957427,2.968580,3.663562,2.604231,2.945320,2.911523,2.907662,3.413815,2.972972,3.460829,3.074234,2.850222,1.760230,3.369668,2.839232,2.715612,2.930393,3.276967,3.021554,3.151309,3.473488,3.218075
3.896020,3.618889,3.319120,4.517100,inf,3.636830,3.514986,3.526793,3.286141,2.983073,3.848901,inf,inf,nan,3.441219,inf,3.804187,3.878953,3.503800,inf,4.643188,3.382327,3.735112,3.782206,inf,inf,3.770842,3.350058,3.418488,3.579257,3.100170,2.749220,3.568109,3.136816,3.304000,3.765061,3.837966,4.543521,4.005124,inf,4.090860,3.693766,2.820362,3.804187,3.559413,3.835447,3.176460,3.066066,3.276967,3.546079,2.850222,3.166936,2.551962,3.060149,3.023095,2.907065,3.892653,3.157227,3.925344,3.315562,3.632715,3.638365,inf,3.835447,inf,3.041965,3.762146,3.102910,3.126914,inf,2.800752,3.956028,2.749656,2.813320,3.643951,3.640234,3.532380,3.262881,2.743287,3.493899,3.918974,3.585060,3.503800,3.735112,3.265041,2.891913,3.291166,2.866266,3.329647,3.643951,2.961794,3.532380,2.996773,2.766255,3.559413,2.998000,inf,3.503800,3.295151,2.998000,3.020127,3.006333,3.669227,3.201432,3.030728,3.212840,3.098335,3.023095,3.350058,3.503800,3.513509,2.994839,3.019586,2.535238,inf,3.185806,2.556328,3.369668,1.887032,2.839232,inf,3.297378,2.665079,2.762157,2.857416,3.238486,2.780341
3.469403,3.893172,3.548597,inf,inf,2.771315,4.267025,3.801076,inf,2.910783,3.399725,inf,inf,nan,3.460089,inf,inf,3.145785,3.319938,inf,3.766178,3.401197,3.145785,3.174694,inf,inf,2.893832,3.166196,4.130505,inf,2.916308,2.356910,2.719679,3.064525,inf,3.783931,4.029257,4.359659,inf,inf,inf,3.586979,2.636500,3.620325,3.722124,inf,2.848756,3.084936,3.551250,3.362217,3.268346,inf,inf,3.502668,3.735112,3.032722,3.362217,inf,2.590189,3.681005,3.795426,4.147649,2.839232,2.958438,2.534452,4.244397,inf,3.612195,4.041664,inf,2.675781,3.772166,3.115100,3.481831,3.001944,3.109798,3.603930,3.001944,inf,2.616889,3.185806,3.198465,2.973364,2.858102,3.037673,inf,3.310037,2.885136,3.492358,2.910783,3.471078,3.695091,3.015643,3.334432,3.028977,2.567899,3.401197,4.013085,2.764715,4.013085,3.569433,3.795426,2.648377,3.094645,3.448852,3.172818,2.659060,3.185806,2.863128,3.242863,2.905998,3.783931,2.883379,inf,3.532380,3.695091,3.124505,2.839232,2.839232,1.519307,2.864238,2.361477,3.897823,3.551250,2.732445,2.428242,inf
4.705333,4.193200,3.925701,inf,inf,3.709490,inf,inf,3.402307,inf,3.671174,inf,inf,nan,inf,inf,3.573780,inf,inf,inf,4.412780,inf,4.197852,inf,inf,inf,inf,inf,4.083960,4.082018,4.112216,3.509313,2.807265,2.906408,3.185164,3.390813,4.850012,inf,3.519304,inf,4.004294,4.292473,inf,inf,3.675579,3.605040,inf,4.078112,2.955398,inf,3.221801,3.485834,3.675579,inf,3.341993,3.409826,inf,3.476125,3.348363,3.981034,3.546148,inf,2.489619,inf,2.868977,3.504704,inf,3.912223,3.995119,inf,inf,inf,3.694936,3.781860,3.760117,inf,inf,inf,inf,3.812798,3.688567,2.805346,inf,3.224897,3.428862,inf,3.354652,3.329006,inf,3.760117,inf,inf,inf,inf,2.576967,3.966540,3.557385,3.619966,3.320156,3.619966,4.072194,inf,2.542940,3.048100,inf,3.675579,3.619966,4.035140,3.119650,3.196317,2.681115,3.737386,3.641552,3.109549,3.832408,3.648546,3.077960,2.715612,inf,2.864238,1.642005,3.760117,3.851278,inf,inf,2.765325,inf
4.751878,3.266791,3.548597,3.986664,inf,3.022867,inf,inf,3.280616,inf,4.123184,inf,inf,nan,3.257356,inf,inf,3.236945,inf,inf,inf,3.747771,3.093104,3.174694,inf,inf,inf,inf,inf,4.331296,3.812187,inf,3.240406,4.013085,3.120138,3.581199,4.752716,inf,4.370568,inf,inf,3.833217,inf,4.313472,3.231710,inf,3.541904,3.575351,3.897823,3.362217,3.817652,3.532380,3.028977,3.156094,3.735112,4.005678,3.708790,3.869244,3.741482,3.681005,4.142000,3.342930,3.735112,inf,inf,3.695091,3.231710,2.985813,3.236945,3.159484,3.512769,3.425592,3.394908,3.370260,3.001944,3.200959,3.054624,inf,2.727661,2.963463,inf,2.774816,3.319938,3.348517,3.081179,3.054624,3.512769,2.773564,inf,2.910783,inf,3.695091,3.159484,inf,3.375551,2.596478,3.054624,3.040130,inf,3.463779,2.876286,3.448852,4.034671,3.990525,3.102279,inf,4.013085,3.276967,3.022355,3.117205,3.878953,3.090784,3.229952,3.299935,3.329647,3.348517,3.471078,2.930393,3.297378,2.361477,3.760117,1.704316,3.551250,2.425604,3.425592,3.198465,inf
2.986253,3.637759,3.067192,inf,inf,3.770121,inf,inf,inf,inf,4.102773,inf,inf,nan,3.348517,inf,inf,4.132825,inf,inf,4.001180,3.086893,4.335558,3.434091,2.873421,3.516753,inf,3.257356,3.123053,4.075883,2.583820,inf,4.227446,3.757672,3.043063,3.875092,3.419971,inf,3.768582,inf,4.142000,3.494278,inf,3.431678,3.211299,3.193440,2.828345,3.411099,2.706509,3.106804,2.666359,2.818821,2.614337,2.789110,2.853318,2.814364,3.799951,3.411099,3.374497,3.222860,3.134548,3.087518,3.479699,2.846866,inf,3.362603,3.043063,2.898636,2.687639,2.904071,2.375562,3.516753,3.080604,3.716833,3.348517,3.200959,3.348517,2.823606,inf,2.851891,3.021554,3.492358,3.064525,3.184265,2.873421,2.452637,2.910783,3.466712,3.583519,3.897823,3.215666,2.890372,2.517476,2.452637,3.466712,3.757672,2.842717,3.757672,2.653143,3.064525,3.010953,2.913632,3.086111,3.532380,3.049599,2.917405,3.208366,2.786552,2.910783,3.064525,3.623540,3.070373,3.229952,2.967447,inf,3.786251,3.215666,3.276967,2.665079,3.897823,3.851278,3.551250,1.728090,3.295837,2.620874,3.492358,2.341066
3.691746,3.088453,3.413765,3.731251,inf,3.847196,3.731804,3.892237,3.998159,2.655370,3.241390,inf,inf,nan,2.655370,inf,inf,3.786251,2.861793,inf,3.654606,2.903031,3.136610,3.486772,3.331566,3.058608,inf,2.910783,3.875092,3.796075,3.903348,2.674064,3.254491,2.772952,3.466712,inf,3.680238,3.554940,3.768582,inf,inf,3.167314,2.381087,3.508753,3.389636,3.193440,3.174919,2.670296,3.295837,3.453377,3.562239,3.623540,2.714673,2.900681,2.930393,2.998226,3.106804,2.761457,3.374497,2.919792,3.337281,3.199089,3.479699,inf,3.979638,3.016029,3.211299,2.504408,3.236945,3.799951,2.954288,3.170180,3.027923,2.849533,3.204676,3.200959,3.348517,2.783585,2.524928,2.751556,3.276967,2.596478,2.606380,3.093104,3.331566,2.943052,3.198465,2.773564,2.484907,3.348517,3.104094,2.634959,2.648658,2.673554,3.008566,3.554940,3.236945,2.952953,4.007168,2.952953,2.855875,3.081868,2.926884,3.041965,2.806845,3.120138,2.952953,3.074234,2.708050,2.987450,3.420808,2.676144,3.152877,2.697949,3.970114,2.587304,2.666359,3.021554,2.762157,3.551250,inf,2.425604,3.295837,1.836951,3.058608,3.492358,3.034213
3.912663,3.512102,3.288108,inf,inf,4.068113,4.232529,4.113153,inf,2.876286,3.427810,3.561030,inf,nan,2.876286,inf,inf,inf,3.285441,inf,3.875523,3.163968,3.863327,3.766579,inf,inf,inf,3.131699,3.200129,4.094067,3.084544,2.530861,3.475407,3.055675,3.543787,3.546702,3.246000,3.573124,3.642925,3.569433,4.565649,3.715194,2.602003,3.239255,3.341054,inf,2.958101,2.938868,2.967447,3.124988,3.233849,3.497883,2.882909,2.918865,3.151309,3.166462,3.327720,3.285441,2.902266,3.443776,3.760930,3.420006,3.700616,2.923941,inf,3.516753,3.341054,2.825659,2.908556,2.981147,2.505318,3.737670,3.013838,3.244602,3.425592,3.075301,3.425592,3.044522,inf,2.851891,3.151309,3.366701,3.632015,2.642153,3.205909,2.817395,3.072808,3.085641,inf,3.772166,3.436582,2.967447,2.778414,2.953362,2.445175,inf,3.020127,3.429283,2.908556,3.082709,3.111288,3.067782,3.653601,3.060149,2.865050,2.791748,2.938868,2.948577,2.708050,3.285441,3.295151,3.056288,3.307028,3.010026,inf,3.314021,3.090008,3.151309,2.857416,2.732445,inf,3.425592,2.620874,3.058608,1.781658,4.059848,2.628748
